"DICKINSON, William Louis",republican,-0.00340797531335707,-0.077468662475282
"KOLBE, James Thomas",republican,-0.0028861837133050466,-0.08314012808870537
"KYL, Jon Llewellyn",republican,-0.02046120947168747,-0.08271664277393027
"RHODES, John Jacob, III",republican,-0.0026535237957621806,-0.08959135411712105
"MOORHEAD, Carlos John",republican,-0.013777941569276541,-0.08713564955425815
"LAGOMARSINO, Robert John",republican,-0.001867541554363264,-0.08899459462454777
"DORNAN, Robert Kenneth",republican,-0.010891062440479401,-0.07878783722921343
"LEWIS, Charles Jeremy (Jerry)",republican,-0.006048592582424115,-0.06673074118283824
"LUNGREN, Daniel Edward",republican,-0.017054590212981943,-0.07319280947767345
"SHUMWAY, Norman David",republican,-0.013764579316841784,-0.06895011243496063
"THOMAS, William Marshall",republican,-0.004908402450511755,-0.07945694728797557
"DREIER, David Timothy",republican,-0.021528815637100695,-0.08006840657778536
"HUNTER, Duncan Lee",republican,-0.01675378924281623,-0.07784704164559449
"LOWERY, William David",republican,0.0016880325229949242,-0.07721379320483207
"McCANDLESS, Alfred A.",republican,-0.015735536733666202,-0.0751727612816394
"PACKARD, Ronald C.",republican,-0.0013646466798287009,-0.0796842451702408
"GALLEGLY, Elton W.",republican,-0.009319277895409817,-0.08983618524265442
"HERGER, Walter William (Wally)",republican,-0.010881967534719247,-0.08446599253187863
"KONNYU, Ernest Leslie",republican,-0.0034460170793440075,-0.07288581677523166
"BROWN, George Hanks (Hank)",republican,-0.013593104674733259,-0.07081579437179483
"SCHAEFER, Daniel",republican,-0.008050922232263795,-0.08103022787401988
"HEFLEY, Joel M.",republican,-0.0069075846406813236,-0.08324303413007308
"YOUNG, Charles William (Bill)",republican,0.0010297683587709972,-0.0796416354662912
"IRELAND, Andrew Poysell (Andy)",republican,-0.006980935962361684,-0.08391551903391972
"McCOLLUM, Ira William, Jr. (Bill)",republican,-0.0034667846368563434,-0.08029080651089607
"BILIRAKIS, Michael",republican,-0.006180838782633422,-0.0829314070343656
"LEWIS, Thomas F.",republican,-0.007486582634640589,-0.08663493558204703
"GINGRICH, Newton Leroy",republican,-0.005423793823083506,-0.08553009168808375
"SWINDALL, Patrick Lynn",republican,-0.015944398372709844,-0.0830474108891481
"CRAIG, Larry Edwin",republican,-0.012432815518533353,-0.07731996616872706
"MICHEL, Robert Henry",republican,-0.0026227506728678084,-0.07920063795826585
"MADIGAN, Edward Rell",republican,0.0014662846635771516,-0.07615424934823986
"HYDE, Henry John",republican,0.002826897779016512,-0.08113783822561862
"MARTIN, Lynn Morley",republican,-0.0062940983579245794,-0.08033415716262235
"FAWELL, Harris W.",republican,0.00160751818496101,-0.07247084253481376
"DAVIS, Jack",republican,-0.006701033149296971,-0.07586875960201948
"HASTERT, John Dennis",republican,-0.006701070906427427,-0.08796864199122087
"HILER, John Patrick",republican,-0.0034494815906314516,-0.08941970357781308
"BURTON, Danny Lee",republican,-0.02360155313145231,-0.08003488476495597
"TAUKE, Thomas Joseph",republican,0.0022209687622597504,-0.07000866249643375
"LIGHTFOOT, James Ross",republican,-0.004031532233797252,-0.08099461397806326
"WHITTAKER, Robert Russell",republican,2.3017018561279643e-05,-0.08158425214032408
"ROBERTS, Charles Patrick (Pat)",republican,-0.00447936926202199,-0.08196221920792182
"HOPKINS, Larry Jones",republican,-0.0014743939897621865,-0.08461105108511023
"BUNNING, James Paul David",republican,-0.012321916115051125,-0.08784892142491342
"BAKER, Richard Hugh",republican,0.0030343129553832126,-0.0819701007699688
"HOLLOWAY, Clyde Cecil",republican,-0.002927003759086874,-0.07497070089968133
"HENRY, Paul B.",republican,0.00356088260135968,-0.07113132601115114
"UPTON, Frederick Stephen",republican,-0.0038505627441991846,-0.08290518926367799
"FRENZEL, William Eldridge",republican,-0.004556597515011642,-0.060788150968649944
"STANGELAND, Arlan Ingehart",republican,-0.0010883789358613863,-0.0808955691346603
"WEBER, John Vincent (Vin)",republican,-0.0013907823971874027,-0.0836322091720703
"LOTT, Chester Trent",republican,-0.0027045113306952005,-0.07053856779409522
"EMERSON, Norvell William (Bill)",republican,0.002146894431266856,-0.0816286200950484
"BUECHNER, John William (Jack)",republican,-0.0007800706420966285,-0.08072455859931915
"MARLENEE, Ronald Charles",republican,-0.012060371042541936,-0.07662962518212148
"DAUB, Harold John, Jr., (Hal)",republican,-0.007746705173886481,-0.07176237869034252
"VUCANOVICH, Barbara Farrell",republican,-0.011363087508478175,-0.08333581379129076
"GREGG, Judd Alan",republican,-0.012994747192096362,-0.06785677694122226
"SMITH, Robert C.",republican,-0.02192134240754928,-0.08054560895926809
"SOLOMON, Gerald Brooks Hunt",republican,-0.01579898809291265,-0.07993674388902647
"COBLE, Howard",republican,-0.006648579022887628,-0.08697306064615543
"BALLENGER, Cass",republican,-0.008001754666918824,-0.08824486885100846
"LATTA, Delbert Leroy",republican,-0.004834678333515637,-0.0750870451905326
"LUKENS, Donald Edgar",republican,-0.015984939912144544,-0.07406898194025381
"MILLER, Clarence E.",republican,0.0022810964580614675,-0.07894232334526718
"McEWEN, Bob",republican,0.002842928347072353,-0.06930080925008857
"OXLEY, Michael Garver",republican,-0.0010642679938150043,-0.0821132295446376
"DeWINE, Michael",republican,0.0018998060343280885,-0.08619007369298146
"EDWARDS, Marvin Henry (Mickey)",republican,-0.0034521563047434376,-0.08333003065022777
"INHOFE, James Mountain",republican,-0.0117367516043241,-0.0866531058224115
"SMITH, Dennis Alan (Denny)",republican,-0.0219657386383885,-0.07516831506947444
"SMITH, Robert Freeman",republican,-0.001309255151721509,-0.08052643735352207
"WALKER, Robert Smith",republican,-0.023937934212773532,-0.07944751033156121
"GEKAS, George William",republican,-0.013400240520309368,-0.08227440971300527
"SUNDQUIST, Donald Kenneth",republican,-0.002523074007493841,-0.08515143653678414
"ARCHER, William Reynolds, Jr.",republican,-0.00793070967334567,-0.07503264979593416
"FIELDS, Jack Milton, Jr.",republican,-0.016471514122211716,-0.08542865165175988
"BARTLETT, Harry Stephen (Steve)",republican,-0.002146325896865288,-0.07537784677874126
"BARTON, Joe Linus",republican,-0.01941066809243685,-0.07642360894807385
"COMBEST, Larry Ed",republican,0.00126286036873295,-0.07233130472459409
"DeLAY, Thomas Dale",republican,-0.023876008758602543,-0.07216979960559447
"SWEENEY, David McCann (Mac)",republican,0.0010250711419244375,-0.06781725303409789
"SMITH, Lamar Seeligson",republican,-0.0024361007085158407,-0.08545553424066181
"HANSEN, James Vear",republican,-0.01143845187975652,-0.07857409103056569
"NIELSON, Howard Curtis",republican,-0.012848497980420889,-0.07410327448467906
"BLILEY, Thomas Jerome, Jr.",republican,-0.0009472134965669073,-0.08466311983701329
"SLAUGHTER, Daniel French, Jr.",republican,0.0020189462186893815,-0.0854887407024311
"ROTH, Toby A.",republican,0.0006438994684299664,-0.07719809065724227
"SENSENBRENNER, Frank James, Jr.",republican,-0.018572702010523866,-0.07545241241197807
"CHENEY, Richard Bruce",republican,-0.013525754560710607,-0.06758547698949277
